"Year","Mean","Min","Max","Type"
2069,9.35714724281612,8.67585774483028,9.70235529515808,"Current withdrawal"
2070,8.98734928502174,8.45829181967341,10.1586009482418,"Current withdrawal"
2071,8.58346275737704,7.07129175824176,10.3564297209947,"Current withdrawal"
2072,9.19518398234885,8.93044158342582,9.52566686421704,"Current withdrawal"
2073,8.79560051791029,8.50060988847584,9.59378876686954,"Current withdrawal"
2074,8.54874285218278,7.50497831612391,10.5281175224987,"Current withdrawal"
2075,9.30089498977026,8.42490741156234,10.6134893026941,"Current withdrawal"
2076,9.0680829219112,8.30684399712437,10.2516139219686,"Current withdrawal"
2077,8.48219750055527,7.71618418379308,10.0209607752348,"Current withdrawal"
2078,7.82349743841696,6.96162679788039,9.71022598383464,"Current withdrawal"
2079,8.07283281149497,7.10041349902534,9.72097192912602,"Current withdrawal"
2080,8.33474452514038,7.48674753483824,9.19338267195767,"Current withdrawal"
2081,8.35740960343745,7.49510052519284,9.36772857712236,"Current withdrawal"
2082,8.28557235535124,7.35818668618538,10.1724489131157,"Current withdrawal"
2083,8.50780517240005,7.09113713798978,10.1165176634954,"Current withdrawal"
2084,8.48404022407288,7.76248585373925,8.95885429407073,"Current withdrawal"
2085,8.6848853569153,7.96284583041346,10.0169241319328,"Current withdrawal"
2086,9.04825104923833,8.19720143942423,10.0820920496478,"Current withdrawal"
2087,8.13802760004917,7.05133179579392,9.2581097176581,"Current withdrawal"
2088,8.3914154863127,7.59124403452361,9.08129802975473,"Current withdrawal"
2089,8.39807615590928,7.42795936617509,9.05281955138935,"Current withdrawal"
2090,8.55740958956269,7.78287572957198,9.20809187374077,"Current withdrawal"
2091,7.67509683663172,6.57541066919192,9.88072006189451,"Current withdrawal"
2092,8.21150542725358,7.44487427180245,9.37843770118026,"Current withdrawal"
2093,8.13860046026122,7.20316809186416,9.42321508774289,"Current withdrawal"
2094,8.56309213096932,6.82669189094722,10.3378079069455,"Current withdrawal"
2095,8.00251881171008,6.86177027671756,9.48449005510012,"Current withdrawal"
2096,7.54492420873419,5.66888172471507,9.28718067198712,"Current withdrawal"
2097,7.49659123505266,6.38320285764685,9.3931899824963,"Current withdrawal"
2098,7.73573208611009,6.32247524592808,10.2593218731077,"Current withdrawal"
2099,6.69269055346285,5.46990403417961,9.2273934811828,"Current withdrawal"
2006,9.37999379547637,9.04420911086718,9.80535452423452,"Surface withdrawal"
2007,9.61506365650235,9.40766515619636,9.73120219403497,"Surface withdrawal"
2008,9.45114035078819,9.20068867667121,9.71220956781734,"Surface withdrawal"
2009,9.13376032557572,8.62860477199699,9.44591914777383,"Surface withdrawal"
2010,9.30216592152283,8.76812531567811,9.6840300420453,"Surface withdrawal"
2011,9.59591406531148,9.39364495870025,9.97607464317421,"Surface withdrawal"
2012,9.78923791549747,9.2625567332518,10.211600517394,"Surface withdrawal"
2013,9.62666007609925,9.06368037522942,10.1674178114961,"Surface withdrawal"
2014,9.39461795817996,9.13361435465235,9.70862004834161,"Surface withdrawal"
2015,9.62012646099029,9.3396838600068,9.84107522910683,"Surface withdrawal"
2016,9.34945683358868,8.83172847278635,10.1219037793803,"Surface withdrawal"
2017,9.17298613704619,8.6937504789272,9.8261051576697,"Surface withdrawal"
2018,9.03487220314126,8.86583439620081,9.52007970145275,"Surface withdrawal"
2019,9.08879294975717,8.76157937317289,9.4272996608366,"Surface withdrawal"
2020,9.26535892455125,9.14466786440678,9.42959431592862,"Surface withdrawal"
2021,9.51951682753075,9.07062724630021,9.92382902447432,"Surface withdrawal"
2022,9.18631158668711,8.70407805606462,9.64296511244477,"Surface withdrawal"
2023,9.54902894755256,9.22000461548904,9.99956447738659,"Surface withdrawal"
2024,9.26342243423166,8.84151292636708,9.89359318056322,"Surface withdrawal"
2025,9.30387481136268,9.24866389658356,9.38826193941915,"Surface withdrawal"
2026,9.68795606546289,9.41991661459418,9.87885383974448,"Surface withdrawal"
2027,9.83804125245728,9.36625208432183,10.039745477317,"Surface withdrawal"
2028,9.49170306407667,9.2323362849804,9.84074255570209,"Surface withdrawal"
2029,9.64489741515702,9.26998493689782,10.0479285714286,"Surface withdrawal"
2030,9.23629316611665,8.71111877875366,9.63375047644082,"Surface withdrawal"
2031,9.4179799525162,8.7384983334467,9.92357292613041,"Surface withdrawal"
2032,9.6181679734724,9.41526431964236,9.79190439384444,"Surface withdrawal"
2033,9.47312494905287,9.1949890319504,9.67618529721199,"Surface withdrawal"
2034,9.14999108943531,8.85476324390576,9.40552679686986,"Surface withdrawal"
2035,9.24496573076387,8.46770713408812,9.80186679802956,"Surface withdrawal"
2036,9.29203383109356,8.78933739782016,9.99763563885586,"Surface withdrawal"
2037,9.61287308400104,9.10801284030311,10.0174770837774,"Surface withdrawal"
2038,9.08451362295934,8.8275175329357,9.32682081993019,"Surface withdrawal"
2039,9.34753328421512,8.75019255253611,9.83488534573075,"Surface withdrawal"
2040,9.55343537553971,8.88831831524336,10.1162476489028,"Surface withdrawal"
2041,9.31623233458929,8.38529887735649,10.3698991948681,"Surface withdrawal"
2042,9.15621746064664,8.45929474280856,9.93858169677926,"Surface withdrawal"
2043,9.06474147193042,7.47571403146579,10.2859082935131,"Surface withdrawal"
2044,9.33359300002185,8.76314738115571,9.5980833675846,"Surface withdrawal"
2045,9.43782640766567,9.05346754319543,10.3568453695837,"Surface withdrawal"
2046,9.6335241839565,9.17296765779864,10.0229346227964,"Surface withdrawal"
2047,9.33083093811539,8.77305022565148,9.87120072968923,"Surface withdrawal"
2048,9.01188390289285,8.37410915614435,9.38126872812969,"Surface withdrawal"
2049,9.58184683161307,9.31431364386708,9.84865147864184,"Surface withdrawal"
2050,9.39831041023043,9.10282547929167,9.8181775603392,"Surface withdrawal"
2051,9.51601541013938,9.33539402372931,9.81177064794216,"Surface withdrawal"
2052,9.37486552910585,8.36994787072518,10.2800861865407,"Surface withdrawal"
2053,9.1574279476134,7.80730375874126,9.84959528154327,"Surface withdrawal"
2054,9.31302904929592,8.4533078778135,9.78407732864675,"Surface withdrawal"
2055,8.98841961515973,7.76960836767479,9.69981347217703,"Surface withdrawal"
2056,9.33165503410019,8.76212697253068,9.97372991042451,"Surface withdrawal"
2057,9.03389760257717,8.57449065591792,10.1715287109375,"Surface withdrawal"
2058,8.60364865324505,8.24338218433044,9.07908661161324,"Surface withdrawal"
2059,8.49464519549775,7.97574481128591,8.8515300110742,"Surface withdrawal"
2060,8.745687769165,8.26591269952394,9.1952020626151,"Surface withdrawal"
2061,8.50908893667182,7.94802755436402,9.12530563663488,"Surface withdrawal"
2062,9.02038219340008,8.47232760552858,9.7287643860444,"Surface withdrawal"
2063,8.98047550811206,7.70818348830234,9.78048324275362,"Surface withdrawal"
2064,8.50495315798102,7.48603443135028,9.55595570070491,"Surface withdrawal"
2065,9.17671067809071,8.29531132681465,9.72375310165638,"Surface withdrawal"
2066,9.05876780922485,8.24023524082742,10.3739420957074,"Surface withdrawal"
2067,8.34270180534608,7.0365425257732,10.4696725411429,"Surface withdrawal"
2068,8.65462068435768,6.9689492202215,9.97750277993276,"Surface withdrawal"
2069,8.86194612277199,8.37079376371755,9.3549110647782,"Surface withdrawal"
2070,8.65204560305478,8.19756725988904,9.42641180677459,"Surface withdrawal"
2071,7.97762018341781,6.58051889092017,10.0099391729078,"Surface withdrawal"
