"Year","Mean","Min","Max","Type"
2047,10.7994178082192,9.57687671232877,11.6341369863014,"Surface withdrawal"
2048,10.1057513661202,9.30281420765027,11.0374590163934,"Surface withdrawal"
2049,10.5001780821918,9.63317808219178,10.9667945205479,"Surface withdrawal"
2050,10.3208150684932,9.67671232876712,10.8896438356164,"Surface withdrawal"
2051,10.4176369863014,9.66035616438356,10.9289863013699,"Surface withdrawal"
2052,10.5647199453552,8.9294262295082,11.988087431694,"Surface withdrawal"
2053,10.5332465753425,9.58978082191781,11.4792054794521,"Surface withdrawal"
2054,10.2047602739726,9.24860273972603,11.046602739726,"Surface withdrawal"
2055,10.5195342465753,10.0325753424658,10.8990684931507,"Surface withdrawal"
2056,10.2031898907104,9.57986338797814,10.7790983606557,"Surface withdrawal"
2057,10.711095890411,9.98939726027397,11.4891780821918,"Surface withdrawal"
2058,11.2286506849315,10.7801643835616,11.8926575342466,"Surface withdrawal"
2059,11.1198698630137,10.474301369863,11.8272054794521,"Surface withdrawal"
2060,10.7766803278689,9.42601092896175,12.1282240437158,"Surface withdrawal"
2061,11.2851643835616,10.8018630136986,11.5955890410959,"Surface withdrawal"
2062,10.8926438356164,9.13909589041096,11.9913424657534,"Surface withdrawal"
2063,11.0494520547945,10.4653424657534,11.7164383561644,"Surface withdrawal"
2064,11.3002732240437,10.9045081967213,11.6175683060109,"Surface withdrawal"
2065,11.0164931506849,10.3087397260274,11.6343561643836,"Surface withdrawal"
2066,10.802198630137,9.60558904109589,11.7376438356164,"Surface withdrawal"
2067,11.1147328767123,10.6001095890411,11.4102739726027,"Surface withdrawal"
2068,11.7871653005464,10.8272131147541,12.4496994535519,"Surface withdrawal"
2069,10.8041575342466,10.5392602739726,11.2057808219178,"Surface withdrawal"
2070,11.1892123287671,10.6067397260274,11.7956712328767,"Surface withdrawal"
2071,11.4664109589041,10.0854794520548,13.0264931506849,"Surface withdrawal"
2072,11.2991393442623,10.9064754098361,11.6813661202186,"Surface withdrawal"
2073,11.0632260273973,10.9027123287671,11.2990684931507,"Surface withdrawal"
2074,11.3820273972603,9.394,12.2105205479452,"Surface withdrawal"
2075,11.1488082191781,10.1428219178082,11.8032328767123,"Surface withdrawal"
2076,11.5107103825137,10.7782513661202,12.3055191256831,"Surface withdrawal"
2077,11.3929931506849,10.0840547945205,12.2993424657534,"Surface withdrawal"
2078,12.2407465753425,11.1535616438356,13.7140273972603,"Surface withdrawal"
2079,12.1312397260274,11.2267397260274,12.6633424657534,"Surface withdrawal"
2080,11.9418989071038,10.8368306010929,12.5764480874317,"Surface withdrawal"
2081,12.041698630137,11.400602739726,12.5062465753425,"Surface withdrawal"
2082,11.5676095890411,10.1414520547945,12.7053424657534,"Surface withdrawal"
2083,11.9559109589041,10.6910136986301,12.7680547945205,"Surface withdrawal"
2084,11.8711816939891,11.2386338797814,12.3385792349727,"Surface withdrawal"
2085,11.4419863013699,10.0140547945205,12.3351506849315,"Surface withdrawal"
2086,11.4375479452055,9.70983561643836,12.8032876712329,"Surface withdrawal"
2087,11.8992876712329,9.99879452054794,12.8799452054795,"Surface withdrawal"
2088,11.8042554644809,10.6374863387978,12.9286338797814,"Surface withdrawal"
2089,11.8558767123288,11.0994794520548,12.894,"Surface withdrawal"
2090,11.5738698630137,11.0928493150685,12.1438630136986,"Surface withdrawal"
2091,12.3383698630137,10.6619178082192,13.0701095890411,"Surface withdrawal"
2092,12.0287568306011,10.6837704918033,13.0871038251366,"Surface withdrawal"
2093,11.5891095890411,10.7512602739726,13.0076712328767,"Surface withdrawal"
2094,11.1085342465753,9.0372602739726,12.1293150684932,"Surface withdrawal"
2095,11.9632191780822,10.0987671232877,13.1855616438356,"Surface withdrawal"
2096,12.1123838797814,10.4266393442623,13.1694535519126,"Surface withdrawal"
2097,11.9759246575342,9.91550684931507,12.7773424657534,"Surface withdrawal"
2098,11.8108219178082,9.39813698630137,13.3274794520548,"Surface withdrawal"
2099,12.2736780821918,10.0033424657534,13.8293698630137,"Surface withdrawal"
